caso,zona,mes,variable,valor,horas
C1,PRIMERAPLANTAALTA:1PAXOFX03,6,enfriamiento_sensible_kWh_termicos,140.78151706357164,720
C1,PRIMERAPLANTAALTA:1PAXOFX03,7,enfriamiento_sensible_kWh_termicos,86.17698441001852,744
C1,PRIMERAPLANTAALTA:1PAXOFX03,8,enfriamiento_sensible_kWh_termicos,40.46271863837074,744
C1,PRIMERAPLANTAALTA:1PAXOFX03,9,enfriamiento_sensible_kWh_termicos,8.754638203037802,720
C1,PRIMERAPLANTAALTA:1PAXOFX03,10,enfriamiento_sensible_kWh_termicos,54.08924388671736,744
C1,PRIMERAPLANTAALTA:1PAXOFX03,11,enfriamiento_sensible_kWh_termicos,65.37371638331808,720
C1,PRIMERAPLANTAALTA:1PAXOFX03,12,enfriamiento_sensible_kWh_termicos,155.3585208391691,744
C1,PRIMERAPLANTAALTA:1PAXOFX03,1,enfriamiento_total_kWh_termicos,529.2004152319338,744
C1,PRIMERAPLANTAALTA:1PAXOFX03,2,enfriamiento_total_kWh_termicos,591.5160514890147,672
C1,PRIMERAPLANTAALTA:1PAXOFX03,3,enfriamiento_total_kWh_termicos,692.788722783007,744
C1,PRIMERAPLANTAALTA:1PAXOFX03,4,enfriamiento_total_kWh_termicos,601.2570437633915,720
C1,PRIMERAPLANTAALTA:1PAXOFX03,5,enfriamiento_total_kWh_termicos,546.8726776015959,744
C1,PRIMERAPLANTAALTA:1PAXOFX03,6,enfriamiento_total_kWh_termicos,289.33757104190914,720
C1,PRIMERAPLANTAALTA:1PAXOFX03,7,enfriamiento_total_kWh_termicos,177.57713043295155,744
C1,PRIMERAPLANTAALTA:1PAXOFX03,8,enfriamiento_total_kWh_termicos,79.22638485567404,744
C1,PRIMERAPLANTAALTA:1PAXOFX03,9,enfriamiento_total_kWh_termicos,17.27321153790111,720
C1,PRIMERAPLANTAALTA:1PAXOFX03,10,enfriamiento_total_kWh_termicos,95.28529096173088,744
C1,PRIMERAPLANTAALTA:1PAXOFX03,11,enfriamiento_total_kWh_termicos,120.32802770922511,720
C1,PRIMERAPLANTAALTA:1PAXOFX03,12,enfriamiento_total_kWh_termicos,319.03345021243837,744
C1,PRIMERAPLANTAALTA:1PAXOFX01,1,enfriamiento_sensible_kWh_termicos,302.5182044135889,744
C1,PRIMERAPLANTAALTA:1PAXOFX01,2,enfriamiento_sensible_kWh_termicos,344.9746899244973,672
C1,PRIMERAPLANTAALTA:1PAXOFX01,3,enfriamiento_sensible_kWh_termicos,419.63134672408813,744
C1,PRIMERAPLANTAALTA:1PAXOFX01,4,enfriamiento_sensible_kWh_termicos,292.5149628673636,720
C1,PRIMERAPLANTAALTA:1PAXOFX01,5,enfriamiento_sensible_kWh_termicos,255.2474103556184,744
C1,PRIMERAPLANTAALTA:1PAXOFX01,6,enfriamiento_sensible_kWh_termicos,120.8873669771938,720
C1,PRIMERAPLANTAALTA:1PAXOFX01,7,enfriamiento_sensible_kWh_termicos,72.84575937872883,744
C1,PRIMERAPLANTAALTA:1PAXOFX01,8,enfriamiento_sensible_kWh_termicos,30.197362056076276,744
C1,PRIMERAPLANTAALTA:1PAXOFX01,9,enfriamiento_sensible_kWh_termicos,8.043977655930263,720
C1,PRIMERAPLANTAALTA:1PAXOFX01,10,enfriamiento_sensible_kWh_termicos,66.24132843152807,744
C1,PRIMERAPLANTAALTA:1PAXOFX01,11,enfriamiento_sensible_kWh_termicos,82.62103161222203,720
C1,PRIMERAPLANTAALTA:1PAXOFX01,12,enfriamiento_sensible_kWh_termicos,183.71338774306665,744
C1,PRIMERAPLANTAALTA:1PAXOFX01,1,enfriamiento_total_kWh_termicos,546.1551913712048,744
C1,PRIMERAPLANTAALTA:1PAXOFX01,2,enfriamiento_total_kWh_termicos,600.8184079113106,672
C1,PRIMERAPLANTAALTA:1PAXOFX01,3,enfriamiento_total_kWh_termicos,707.6217702375736,744
C1,PRIMERAPLANTAALTA:1PAXOFX01,4,enfriamiento_total_kWh_termicos,572.8924117322872,720
C1,PRIMERAPLANTAALTA:1PAXOFX01,5,enfriamiento_total_kWh_termicos,490.90807475098603,744
C1,PRIMERAPLANTAALTA:1PAXOFX01,6,enfriamiento_total_kWh_termicos,238.2078547481043,720
C1,PRIMERAPLANTAALTA:1PAXOFX01,7,enfriamiento_total_kWh_termicos,146.6043353884382,744
C1,PRIMERAPLANTAALTA:1PAXOFX01,8,enfriamiento_total_kWh_termicos,56.20251497143127,744
C1,PRIMERAPLANTAALTA:1PAXOFX01,9,enfriamiento_total_kWh_termicos,14.801549086242874,720
C1,PRIMERAPLANTAALTA:1PAXOFX01,10,enfriamiento_total_kWh_termicos,105.58936421614818,744
C1,PRIMERAPLANTAALTA:1PAXOFX01,11,enfriamiento_total_kWh_termicos,138.5810496871536,720
C1,PRIMERAPLANTAALTA:1PAXOFX01,12,enfriamiento_total_kWh_termicos,330.53997516483173,744
C1,SEGUNDAPLANTAALTA:2PAXBAX01,1,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXBAX01,2,enfriamiento_sensible_kWh_termicos,0.0,672
C1,SEGUNDAPLANTAALTA:2PAXBAX01,3,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXBAX01,4,enfriamiento_sensible_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXBAX01,5,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXBAX01,6,enfriamiento_sensible_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXBAX01,7,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXBAX01,8,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXBAX01,9,enfriamiento_sensible_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXBAX01,10,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXBAX01,11,enfriamiento_sensible_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXBAX01,12,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXBAX01,1,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXBAX01,2,enfriamiento_total_kWh_termicos,0.0,672
C1,SEGUNDAPLANTAALTA:2PAXBAX01,3,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXBAX01,4,enfriamiento_total_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXBAX01,5,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXBAX01,6,enfriamiento_total_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXBAX01,7,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXBAX01,8,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXBAX01,9,enfriamiento_total_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXBAX01,10,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXBAX01,11,enfriamiento_total_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXBAX01,12,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXCAF,1,enfriamiento_sensible_kWh_termicos,140.14940596695192,744
C1,SEGUNDAPLANTAALTA:2PAXCAF,2,enfriamiento_sensible_kWh_termicos,166.31470201446197,672
C1,SEGUNDAPLANTAALTA:2PAXCAF,3,enfriamiento_sensible_kWh_termicos,205.15247178137133,744
C1,SEGUNDAPLANTAALTA:2PAXCAF,4,enfriamiento_sensible_kWh_termicos,154.71717307260852,720
C1,SEGUNDAPLANTAALTA:2PAXCAF,5,enfriamiento_sensible_kWh_termicos,148.72228959528036,744
C1,SEGUNDAPLANTAALTA:2PAXCAF,6,enfriamiento_sensible_kWh_termicos,83.18099183229032,720
C1,SEGUNDAPLANTAALTA:2PAXCAF,7,enfriamiento_sensible_kWh_termicos,57.76824063408537,744
C1,SEGUNDAPLANTAALTA:2PAXCAF,8,enfriamiento_sensible_kWh_termicos,42.772870272499524,744
C1,SEGUNDAPLANTAALTA:2PAXCAF,9,enfriamiento_sensible_kWh_termicos,34.55242080214188,720
C1,SEGUNDAPLANTAALTA:2PAXCAF,10,enfriamiento_sensible_kWh_termicos,54.11848442210903,744
C1,SEGUNDAPLANTAALTA:2PAXCAF,11,enfriamiento_sensible_kWh_termicos,50.33905012835578,720
C1,SEGUNDAPLANTAALTA:2PAXCAF,12,enfriamiento_sensible_kWh_termicos,88.37668599413897,744
C1,SEGUNDAPLANTAALTA:2PAXCAF,1,enfriamiento_total_kWh_termicos,334.04573154354864,744
C1,SEGUNDAPLANTAALTA:2PAXCAF,2,enfriamiento_total_kWh_termicos,393.6861369821026,672
C1,SEGUNDAPLANTAALTA:2PAXCAF,3,enfriamiento_total_kWh_termicos,494.1364680668971,744
C1,SEGUNDAPLANTAALTA:2PAXCAF,4,enfriamiento_total_kWh_termicos,411.24528423755396,720
C1,SEGUNDAPLANTAALTA:2PAXCAF,5,enfriamiento_total_kWh_termicos,361.40956067044635,744
C1,SEGUNDAPLANTAALTA:2PAXCAF,6,enfriamiento_total_kWh_termicos,160.08958799249947,720
C1,SEGUNDAPLANTAALTA:2PAXCAF,7,enfriamiento_total_kWh_termicos,88.82952628314071,744
C1,SEGUNDAPLANTAALTA:2PAXCAF,8,enfriamiento_total_kWh_termicos,54.90787999542832,744
C1,SEGUNDAPLANTAALTA:2PAXCAF,9,enfriamiento_total_kWh_termicos,38.0733930024528,720
C1,SEGUNDAPLANTAALTA:2PAXCAF,10,enfriamiento_total_kWh_termicos,65.99149107348009,744
C1,SEGUNDAPLANTAALTA:2PAXCAF,11,enfriamiento_total_kWh_termicos,64.43934012231657,720
C1,SEGUNDAPLANTAALTA:2PAXCAF,12,enfriamiento_total_kWh_termicos,171.5946242140486,744
C1,SEGUNDAPLANTAALTA:2PAXES,1,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXES,2,enfriamiento_sensible_kWh_termicos,0.0,672
C1,SEGUNDAPLANTAALTA:2PAXES,3,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXES,4,enfriamiento_sensible_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXES,5,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXES,6,enfriamiento_sensible_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXES,7,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXES,8,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXES,9,enfriamiento_sensible_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXES,10,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXES,11,enfriamiento_sensible_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXES,12,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXES,1,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXES,2,enfriamiento_total_kWh_termicos,0.0,672
C1,SEGUNDAPLANTAALTA:2PAXES,3,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXES,4,enfriamiento_total_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXES,5,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXES,6,enfriamiento_total_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXES,7,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXES,8,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXES,9,enfriamiento_total_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXES,10,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXES,11,enfriamiento_total_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXES,12,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXSUM,1,enfriamiento_sensible_kWh_termicos,424.7898470649698,744
C1,SEGUNDAPLANTAALTA:2PAXSUM,2,enfriamiento_sensible_kWh_termicos,502.71267944647764,672
C1,SEGUNDAPLANTAALTA:2PAXSUM,3,enfriamiento_sensible_kWh_termicos,607.9012416585332,744
C1,SEGUNDAPLANTAALTA:2PAXSUM,4,enfriamiento_sensible_kWh_termicos,418.5159863397613,720
C1,SEGUNDAPLANTAALTA:2PAXSUM,5,enfriamiento_sensible_kWh_termicos,376.7563676450923,744
C1,SEGUNDAPLANTAALTA:2PAXSUM,6,enfriamiento_sensible_kWh_termicos,196.02752383072607,720
C1,SEGUNDAPLANTAALTA:2PAXSUM,7,enfriamiento_sensible_kWh_termicos,115.42373229467702,744
C1,SEGUNDAPLANTAALTA:2PAXSUM,8,enfriamiento_sensible_kWh_termicos,97.33331976405523,744
C1,SEGUNDAPLANTAALTA:2PAXSUM,9,enfriamiento_sensible_kWh_termicos,86.57395718659815,720
C1,SEGUNDAPLANTAALTA:2PAXSUM,10,enfriamiento_sensible_kWh_termicos,171.04938929906322,744
C1,SEGUNDAPLANTAALTA:2PAXSUM,11,enfriamiento_sensible_kWh_termicos,167.73256603477358,720
C1,SEGUNDAPLANTAALTA:2PAXSUM,12,enfriamiento_sensible_kWh_termicos,277.0507359778753,744
C1,SEGUNDAPLANTAALTA:2PAXSUM,1,enfriamiento_total_kWh_termicos,866.3118639483528,744
C1,SEGUNDAPLANTAALTA:2PAXSUM,2,enfriamiento_total_kWh_termicos,970.2941329068882,672
C1,SEGUNDAPLANTAALTA:2PAXSUM,3,enfriamiento_total_kWh_termicos,1148.8499338488741,744
C1,SEGUNDAPLANTAALTA:2PAXSUM,4,enfriamiento_total_kWh_termicos,936.7142178789265,720
C1,SEGUNDAPLANTAALTA:2PAXSUM,5,enfriamiento_total_kWh_termicos,817.237345410458,744
C1,SEGUNDAPLANTAALTA:2PAXSUM,6,enfriamiento_total_kWh_termicos,426.32366455987284,720
C1,SEGUNDAPLANTAALTA:2PAXSUM,7,enfriamiento_total_kWh_termicos,218.2293891874938,744
C1,SEGUNDAPLANTAALTA:2PAXSUM,8,enfriamiento_total_kWh_termicos,175.7981169443569,744
C1,SEGUNDAPLANTAALTA:2PAXSUM,9,enfriamiento_total_kWh_termicos,149.80468235043986,720
C1,SEGUNDAPLANTAALTA:2PAXSUM,10,enfriamiento_total_kWh_termicos,277.62077066145173,744
C1,SEGUNDAPLANTAALTA:2PAXSUM,11,enfriamiento_total_kWh_termicos,289.16323925973256,720
C1,SEGUNDAPLANTAALTA:2PAXSUM,12,enfriamiento_total_kWh_termicos,552.4222623894545,744
C1,SEGUNDAPLANTAALTA:ASCENSOR,1,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:ASCENSOR,2,enfriamiento_sensible_kWh_termicos,0.0,672
C1,SEGUNDAPLANTAALTA:ASCENSOR,3,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:ASCENSOR,4,enfriamiento_sensible_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:ASCENSOR,5,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:ASCENSOR,6,enfriamiento_sensible_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:ASCENSOR,7,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:ASCENSOR,8,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:ASCENSOR,9,enfriamiento_sensible_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:ASCENSOR,10,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:ASCENSOR,11,enfriamiento_sensible_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:ASCENSOR,12,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:ASCENSOR,1,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:ASCENSOR,2,enfriamiento_total_kWh_termicos,0.0,672
C1,SEGUNDAPLANTAALTA:ASCENSOR,3,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:ASCENSOR,4,enfriamiento_total_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:ASCENSOR,5,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:ASCENSOR,6,enfriamiento_total_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:ASCENSOR,7,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:ASCENSOR,8,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:ASCENSOR,9,enfriamiento_total_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:ASCENSOR,10,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:ASCENSOR,11,enfriamiento_total_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:ASCENSOR,12,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXPAS,1,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXPAS,2,enfriamiento_sensible_kWh_termicos,0.0,672
C1,SEGUNDAPLANTAALTA:2PAXPAS,3,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXPAS,4,enfriamiento_sensible_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXPAS,5,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXPAS,6,enfriamiento_sensible_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXPAS,7,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXPAS,8,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXPAS,9,enfriamiento_sensible_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXPAS,10,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXPAS,11,enfriamiento_sensible_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXPAS,12,enfriamiento_sensible_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXPAS,1,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXPAS,2,enfriamiento_total_kWh_termicos,0.0,672
C1,SEGUNDAPLANTAALTA:2PAXPAS,3,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXPAS,4,enfriamiento_total_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXPAS,5,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXPAS,6,enfriamiento_total_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXPAS,7,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXPAS,8,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXPAS,9,enfriamiento_total_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXPAS,10,enfriamiento_total_kWh_termicos,0.0,744
C1,SEGUNDAPLANTAALTA:2PAXPAS,11,enfriamiento_total_kWh_termicos,0.0,720
C1,SEGUNDAPLANTAALTA:2PAXPAS,12,enfriamiento_total_kWh_termicos,0.0,744
